id,author,updated_time,device,spent,stars,contents,net_support,heat,score
23882472,厌倦 @,2021-03-20,华为P20 Pro,,1,没什么好说的 这评分是给那神奇的匹配机制的  有一说一一到周末真是什么牛马都能碰到,0,0.0,2
23882433, ,2021-03-20,,23818.0,3,这里埋葬着一个17岁的网瘾少年，陪他一起打游戏的女孩离开了，他的百胜橘子也被对面的国服澜和4个牛马队友断送了，一起埋葬的还有他从s2开始的对这个游戏的热爱。,0,0.0,6
23882245,无.,2021-03-20,OPPO A59,,3,感觉还好吧 撩妹神器,1,0.0010362694300518134,6
23882081,戏中人,2021-03-20,VIVO IQOO Z1,66313.0,5,什么类型的游戏都尝试过  实话实说腾讯游戏是真的算实惠的啦  氪金度高？   皮肤不好看？特效不够？  等等  我是真的不想说你们    王者荣耀不是换装游戏  不是充钱游戏  只是纯碎的竞技游戏  靠运营经济  靠实战意识  最后才是操作  我对皮肤的理解只是觉得皮肤能让我打出特别华丽的操作特效  几十块钱  几百钱的皮肤你们说贵？你们怎么不去看看别的游戏例如  网易  你们大可去试试你充个几万你还是个孙子我是真的觉得腾讯游戏很良心啦  本人充了一万多玩的很舒服  该怎么样就怎么样觉得队友不行  觉得匹配机制太坑  怎么就没有想想自己的问题   心态不行就不要玩  动不动就投降  我是最烦这样的人  运营控经济都不会玩什么王者   操作只是最基础的东西  然后才是意识  意识要和运营 同时存在王者是技术游戏   不是说就行再说一遍腾讯游戏是真的良心！那些说垃圾的有种你们就不要碰！再见！,-1,0.00932642487046632,10
23881916,最爱文文宝贝,2021-03-20,,95811.0,2,越来越失望,0,0.0,4
23881845,,2021-03-20,OPPO R9,,4,游戏很好玩,0,0.0,8
23881280,￡袅袅★烟云彡,2021-03-20,,21088.0,2,你们官方能不能好好改改你们的BUG了？自从一月份开始，我刚玩半小时就被健康系统强退，在大厅我也没待多长时间大厅以及组队我最多三分钟，有的时候是刚登录就被健康系统强退，大厅页面我都没看到，微氪玩家不配玩呗？正常我号能玩一个半小时，你们在这属实给我EX到了,1,0.0010362694300518134,4
23881709,王络,2021-03-20,OPPO R15中国版,52601.0,5,这就是小时候的最爱，画面非常新颖，卡通风格，手机配置低也可以继续游玩，自己的设备是荣耀v9，运营起来还是很流畅，希望后续运营公司可以继续给劲！来自TapTap[ID:73368078 芝妮鸭],0,0.0,10
23881683,白,2021-03-20,,1926.0,2,首先，这是一个好游戏，无可厚非。但是，请！策划，大大！好好看看你的游戏都是tm什么烂皮肤，什么烂英雄。宫本一削再削，优化一鸽再鸽。一个皮肤磨半年，优化明明搞好了，偏偏不上线。我今天删游戏了，排位10连跪，把把有演员，把把败方mvp。就这匹配机制，我呵呵了队友永远打不过对面，好不容易有个人带飞了，就只是他一个人的顺风。打了三年了，实在受不了了！！！,46,0.07046632124352331,4
23881643,User127123430,2021-03-20,Vivo iQOO,,2,匹配机制没话说，辣鸡,0,0.0,4
18919394,戮屠啊QAQ,2021-03-20,华为BMH-AN20,120001.0,4,做为一个王者3年玩家，标准手游玩家，我觉得王者值得这个星。在国内手游爆发的情况下，一个个噶韭菜的游戏批量产出，动不动就648的游戏相比，王者卖一卖皮肤，战令什么的也挺良心的，我平时也不怎么充钱除了战令，还有6元皮肤什么的，遇到喜欢的皮肤买一下也不亏，现在也就V4，铭文什么的慢慢攒都会有的，氪金点真的不多。好多人会吐槽卡.460，我手机是OPPOA3也不是啥好手机但打王者还是蛮流畅的，网不好，设备不好并不怪游戏本身啊。养成游戏关卡大多数固定，刷材料，升战力，攒货币出神装，之后秒天秒地，时间一长容易枯燥，MOBA游戏的乐趣本身的乐趣就是竞技，你现在打不过的人，你技术达不到就是打不过，冲再多的RMB也没用(不要说充钱买铭文，技术和操作才更为重要)毕竟与人斗其乐无穷，就如你单排时你永远不知道下一把的队友是怎样的，变化无穷，(遇到LJ队友保持好心态，心态一炸80％这把没了，连跪之后也不要裂开，保持好心态，你带着愤怒的情绪玩游戏，一切的行为都是不理智的，保持理智，冷静客观的分析局势，找到切入点，拿下比赛，如果队友是演员啊，一言不合挂机啊，emm，没办法┐（─__─）┌林子大了，啥鸟都有，举报走一走，在问候一下他的家人，就差不多了)。还有一部分开挂玩家，不要搞什么封三个月要封就永封，对于误封的玩家给予大量补偿，毕竟不要让玩家心寒啊，对于英雄方面，弱的加强一下，强的策划不要顾及情怀该削就削，但这次削元哥我就懵了，虽然我不玩元哥，本来射手当道，有几个能切射手的C你还削了一个，而且元哥操作变身很难，这波削的就很迷茫，一些英雄机制就很强，调伤害也没过多的用处，就比如伽罗你调他减速没太大用，毕竟伤害摆在哪里，建议策划好好体验一下游戏，明白英雄的强弱，才好对症下药，(听说王者工作人员都会规定策划打上一定段位，不能让策划找代打，只能亲力亲为，连自己的游戏都不了解的策划想想都让玩家头皮发麻，至于打到段位就因人而异吧，不过最低也要上个星耀吧)不然很多改动很不明智，新英雄应该多在体验服磨砺一下不要着急上架，不然伤害机制什么的太过BUG，对于演员，和送人头，挂机行为应严惩，不要说什么这是我第一次犯，力度轻一点，一视同仁犯错了就要承担后果，你把队友心态搞崩了，导致比赛失败不惩罚你惩罚谁，能想到的也就多吧，说了这么多，就是希望王者慢慢变好，不再是谈到王者就联想到XXS，演员，辣鸡匹配机制，而是一个有着良好口碑，过硬技术，画质精美的国产手游，成为国产游戏的希望之光,2,0.004145077720207254,8
23867749,柴胡,2021-03-20,华为HONOR 20,69925.0,2,听说一星没用，所以打了个二星，玩的时间也不算少，最近工作比较忙就没动，今天晚上好不容易有点时间了玩了一把，开局选了司空震，花木兰秒确定，我只能去打中路，开局四分钟对面韩信七个头，我就说了一句，能不能好好打？实在不行就投降打下一把，我家后羿直接开麦各种脏话，什么难听的都说的出口，我就说了一句，素质？嘴这么脏？结果后羿就说，我就是没素质，我就骂你了，***，我想着点举报语音，结果举报语音不见了？我就把喇叭关了，想着出去举报，后羿看到了就打字骂，说我怂，连麦都不敢开，结果出去举报言语辱骂直接显示不成功，可以，我就活该被骂，对面一直飙脏话一点事没有，说真的，王者能凉一点也不奇怪，完全不照顾玩家感受，游戏环境差的离谱，还是一个劲出描点皮肤，就使劲作吧,2,0.0062176165803108805,4
23881474,YouShouldSure,2021-03-20,,76960.0,1,已经没有任何乐趣了,0,0.0,2
23880960,淼恒,2021-03-20,华为Mate 20 Pro,70033.0,4,从s2开始玩这个游戏，对于刚刚开始时大量游戏的元素都是许多电脑上挺像的（懂的都应该懂）作为一个打pc端游戏的玩家，有一款手机上就能有pc端体验的新游还是比较期待的，但是前期可能因为太生搬硬套，让体验感不是很好，许多呆板的模型生硬的画风各种bug层出不穷，造成了严重两极分化，本人处于那种观望的状态，也偶尔打一两把，直到官方与许多品牌联名出活动，不断改进创新，画风立绘清新自然，美观大方，大量中国元素的加入也让人眼前一亮，周年限定的皮肤也越来越富有中国元素，前不久出的年限也有大量老祖宗的东西，游戏手感也在不断优化，祝王者越来越好全部是个人观点，非喜勿喷,0,0.004145077720207254,8
23880867,呃呃呃呃,2021-03-20,OPPO A59s,,1,我真服了，好不容易上星耀了就7连跪，然后两连胜4连跪的连续好几次,0,0.0,2
23880716,诸葛乘风,2021-03-20,,66299.0,1,再见了，余下的也只有情怀了。五年了最后，因为学习，也因为游戏，再见了。。。祝好运,1,0.0010362694300518134,2
23880677,宝哥,2021-03-20,OPPO A9中国版,25266.0,1,匹配到垃圾队友，莫名其妙的网卡,0,0.0,2
23880618,么么臭,2021-03-20,Vivo V2023A,,4,针不戳,0,0.0,8
21422395,。,2021-03-20,小米Redmi Note 8,11947.0,1,天天遇演员还不能举报,1,0.0010362694300518134,2
23880544,手机用户108563774,2021-03-20,HUAWEI Mate 20 X,,1,这游戏怎么还没凉啊，腾讯怎么还没倒闭啊，让它受点挫折才能成长啊，玩家的意见都不吸取。一直在优化建模，美化界面，出新皮肤圈钱,1,0.0010362694300518134,2
23880487,将帅,2021-03-20,小米MI 8,,1,什么鬼队友，说上来送三个人头，完事打不过了，又BB真就是举报无用,0,0.0,2
23880443,朦胧中的……,2021-03-20,,,1,针不戳，莫名其妙460，爱了爱了，可能我的王者和别的游戏不一样，别的游戏正常的网络到了王者这里就变得有问题啦。,0,0.0,2
23880279,迷,2021-03-20,小米M2006C3LC,72895.0,2,现在这个游戏对我而言只是社交游戏，一星给情怀，之前那些皮肤锚点什么的也无所谓了。,1,0.0010362694300518134,4
23880268,雒悲斋,2021-03-20,华为 Mate40 Pro,58119.0,3,举报机制该改改了,0,0.0,6
23880198,空白,2021-03-20,荣耀9X Pro,,1,再一次体验这个垃圾游戏，找找以前脑溢血的感觉！,2,0.002072538860103627,2
23880182,阿巴阿巴,2021-03-20,vivo Y7s,86622.0,5,还好,1,0.0010362694300518134,10
23880050,晚晚,2021-03-20,,,5,有手就行,0,0.0,10
23880018,Paris.,2021-03-20,Vivo IQOO Neo3,80990.0,2,抢位置的拳加死，绝哦，各位以后遇到抢位置的直接演就完了，别惯着，各位也别当这种孤，儿。,1,0.0010362694300518134,4
23879988,HORIZON,2021-03-20,小米Mi 9 SE,78668.0,1,当你到巅峰2000以后你就知道队友有多重要，这个游戏建议打低端局娱乐和朋友开开心心双排开黑（一定不要生气，对自己好点，不然伤身体，低端局输几把都无所谓，和朋友开心就好），中高端局别打（除非你真的很强），一定别想着上分或者打标，不然什么阴间队友都有，越打越难受，真的能给你气炸，你们可能不知道后面巅峰有多难上分，连赢三把，后面不管你有多强，没有队友一定打不过，到了那个分数段对手不是傻子，有时候直接给你跪5，6把都算少的了，真的很难受，切记别说什么呀主播那不都打的好好的吗，我也没少看主播之类的，大主播的意识和操作是我们能比的吗？小主播要么打打排位装逼，要么巅峰赛拿那种隐藏分巨低的老号，简单的要命（记住这个游戏看人强不强不看排位分，看的是巅峰，排位那个星数随便打打都上的去（别跟我说我再吹逼，不信加好友看战绩，最高我也打过75星的）），而且这游戏还很吃运气，这一点不好解释，打久了你就能感觉出来，就这么多吧，玩了五年的游戏一共两个号一个安卓，一个ios，中间陆陆续续停了几次，现在是真退坑了（拒绝对线因为我对不过，所以拿我的段位和巅峰截图说话）,5,0.0051813471502590676,2
23879900,User125529895,2021-03-20,华为 荣耀X10,4058.0,4,应该还行吧！毕竟我玩了三年都没上过铂金，,1,0.0010362694300518134,8
23879761,User70841130,2021-03-20,,,1,这个游戏的脑残玩家是真的多，直接卸载了，从测试玩到22王者，从艾琳玩到司空震，也算见证了这个游戏的起伏变迁，匹配系统脑瘫，举报系统空气，早点黄吧。,0,0.0,2
23879176,三更半,2021-03-20,华为 畅享10,67834.0,1,打个巅峰赛，省标打成1-10 1-8，顺风局突然就喷起来，然后直接给我投了，匹配的队友坑得要死，对面不是2-3个省就是全是战力，我们这边不是绿标就是蓝标，打个锤子？一群坑比队友，动不动就吵起来，差不多结束了，这个lj游戏,2,0.002072538860103627,2
23878942,凌,2021-03-20,华为荣耀9X,53408.0,1,一个英雄玩的好好的，第二天就被暗削了，真TM的无语。这游戏我也玩挺久的了，慢慢的，就觉得好生无趣啊！难得有那么几个英雄，玩的挺开心的，我个人认为TX的游戏真的没有什么好的一款了,0,0.0,2
23878980,人间芭比Lisa,2021-03-20,,13658.0,2,救命，一到晋级赛就被演有的时候真的是被菜到不想说话王者这机制太恶心了,1,0.0010362694300518134,4
23878922,阿巴阿巴阿巴,2021-03-20,,71313.0,1,就冲这游戏里的队友，别扯什么情怀，能打零分，我tm1分都不想给,0,0.0,2
23878782,孙海涛。,2021-03-20,Vivo iQOO,45208.0,1,唉，老玩家说实话真的越来越差了,0,0.0,2
23878609,野鸡,2021-03-20,Vivo V1932A,661.0,5,从s4到s22 ，从青铜三到王者，从刚开始什么都不会，到后来懂了铭文出装，感谢王者荣耀这款游戏,0,0.0,10
23878568,。。。,2021-03-20,小米Mi9 Pro 5G,32523.0,1,想这样的垃圾游戏怎么还不下架?出的皮肤是他们狗做的吗?一点好看的地方都没有，迷一样的匹配机制，匹配的人都跟TM脑瘫一样，还是没有玩这个游戏了?,1,0.0010362694300518134,2
23878564,花琦千雪Hanasaki.Yu,2021-03-20,华为P40,12626.0,3,玩了这么长时间了，又爱又恨的。,0,0.0,6
23878529,1+1=？fhhbc,2021-03-20,华为P30 Pro,,1,现在的王者荣耀就垃圾堆的分球一般，不仅推不动，一碰就恶心,0,0.0,2
23878481,小木曾雪菜,2021-03-20,华为BRQ-AN00,13557.0,1,一个nt游戏能把我气成这样真是不容易,0,0.0,2
23878442,籼米,2021-03-20,小米Redmi 7,,3,游戏很好玩，但是氪金太多，希望少点氪金,0,0.0,6
23878459,丹丹是美女,2021-03-20,OPPO A59s,16.0,5,王者荣耀太还玩了玩了一局队友也很好,0,0.0,10
23878047,nicotine,2021-03-20,Vivo Y66,,4,玩法师的人可太多了，又菜又爱抢。感觉排位的匹配机制不够智能啊,0,0.0,8
23877759,啊这游戏真不错,2021-03-20,小米MI 8,9972.0,1,这游戏啊太烂了,0,0.0,2
23877359,该用户已注销,2021-03-20,华为 荣耀X10,11120.0,5,好玩的 打到王者段位了,0,0.0,10
23877297,官方,2021-03-20,酷派BOS-A0,,5,贼好玩,0,0.0,10
23876974,SmartVv,2021-03-20,三星Galaxy Note10+ 5G,15826.0,1,骂归骂，玩归玩，香归香，游戏时长再长也掩盖不了 我要给他一颗星，如果不是不可以零星它一定是零分。对于这个游戏我只想说游戏本身没有错，错在匹配机制和人心，太多的人在这个游戏中带妹，情侣双排之类的。那么能不能有请系统把他们放到一块去呢？打一把游戏我不仅要吃狗粮，还要被坑。这种情侣双排十有九坑，还有一对是辅助死跟打野，打野死了就逛街挂机，一个MOBA5v5游戏活生生被玩成了秀恩爱游戏，各种情侣双排，各种你杀她我就杀你，什么玩意儿，把游戏环境搞的乌烟瘴气。真不是性别歧视，但是你告诉我王者局给我匹配三个女生，选三个法师是闹哪样？你三排选三个法师什么鬼东西啊！然后 女生玩的英雄基本都是 女性角色 我严重怀疑xbqs哈哈哈哈！这是写来搞笑的别介。。。。然后还有单排匹配到两对情侣，还让不让人活了，生活就是单身狗 玩个游戏还要强行被动吃狗粮，五个人的游戏 活生生被玩成了两两为伍，我一人独行（我 孤狼？？？） 还有更离谱的 男的死了 女的公屏直接发你为什么杀我老公 我吐了 能不能把什么老公老婆 宝贝列为违禁词属实恶心人,5,0.007253886010362694,2
23876916,白河,2021-03-20,华为 Mate 30 5G,86554.0,2,我就看看,0,0.0,4
23876849,非洲人a,2021-03-20,Vivo V2049A,4054.0,2,最近打王者老是掉帧 我用的手机是iQOO7,0,0.0,4
23876841,手机用户19347704,2021-03-20,小米Mi 10,,2,唯一玩着想吐的游戏，那么我为什么要玩呢？陪别人，不过这游戏是真的折磨人。但凡是真的热爱游戏而不是上瘾消磨时间的玩家，怎么可能碰鹅厂,0,0.0,4
23876824,月崽崽,2021-03-20,,26796.0,5,感觉挺好的，玩三年了，可能有感情了啊哈哈,1,0.0010362694300518134,10
23876614,是玛卡＆巴卡呀~,2021-03-20,Vivo Y51A,32284.0,4,还可以，我已经打上星耀，希望快快更新，但是有一点不好，就是内存太高,0,0.0,8
23876601,守望﹎星辰,2021-03-20,红米Note 8 Pro,41198.0,1,王者是一个社交游戏，从原来的已经变味了，已经馊了,0,0.0,2
23876436,大弟,2021-03-20,小米MI CC 9 Meitu Edition,567.0,3,匹配机制真的很不爽,1,0.0010362694300518134,6
23876404,懒得起名了,2021-03-20,华为Honor V10,11891.0,2,我是真滴服了，就这垃圾机制还能活到现在，真不愧是你啊腾讯，不说别的了祝你早日凉凉，二星是为了防折叠，别的不多比比,0,0.0,4
23875980,小鲨鱼,2021-03-20,,62776.0,1,建议优化匹配机制，队友和对面完全不是一个操作水平的，非要把胜率控制在50%嘛强行让你连跪,1,0.0010362694300518134,2
23875842,や幻想症,2021-03-20,Vivo V2024A,,5,不错挺好玩的,-1,0.0010362694300518134,10
23875819,函函,2021-03-20,华为荣耀平板5,,3,还行吧，但是有的时候队友太坑了，很气,0,0.0,6
10064679,与你擦肩时,2021-03-20,小米Redmi K30 Pro,,4,比之前好了,2,0.004145077720207254,8
23875471,云扬,2021-03-20,小米M2004J7AC,2.0,2,?从全民英雄到现在，王者荣耀是真的越来越给我整恶心了。我踏马直接恶心得卸载游戏！出的皮肤一个赛一个的贵就不说了，关键是你配得上那个价格吗?建模和原画是有仇还是怎么了?廉价塑料胶质锚点皮?之前做的好的皮肤我是真的觉得做得很好，也为此买单了，但是近期出的皮肤?真给爷恶心到了，现在是出一款皮肤被骂一款皮肤，刚出就马上开始优化细节??搁这试探玩家底线呢?还是把玩家当傻子玩了?还有新出的宝格丽皮肤，钢皮鹿，塑料魔法球，都市丽人网格大衣，套个森林背景就可以叫多元结合了?还隐喻，隐喻啥?隐喻玩家人傻钱多?真当我们傻呢?我看你这多元结合隐喻这隐喻那，我还不如直接去看《极乐空间》这种题材电影呢！说到最后送你一句骂：给爷爬！,42,0.05595854922279793,4
23875350,婷婷,2021-03-20,华为Mate 20,94501.0,4,游戏不错，画质也挺好,0,0.0,8
23875229,小凛,2021-03-20,小米MI 8 SE,120001.0,4,这是我王者第一次的评论，想想玩那么久，应该也来评论一次毛病肯定是多的，比如说匹配机制的问题，处罚程度的问题，还有一些奇奇怪怪的bug。但是呢，玩肯定还是要玩的，就目前中国的手游玩了那么久，还没有发现一款推塔游戏比得过王者。英雄联盟的手游我也玩过了，就相比之下，我还是更喜欢王者的操作。你说他抄吧，他抄的也还行。就皮肤这种也不骗氪，喜欢的就买，不喜欢的就算了(=_=)。不过这些价格跟质量属实，有点离谱。比如说今年的公孙离传说，我刚开始看着特效，以为是史诗，感觉还行，就打算入手，没想到卖出了传说的价格。果断选择放弃。然后就是铭文这方面，对新手来说，应该是需要挺长的时间获取。不过像我这种玩的久的也不用氪金买铭文这样，也能把铭文页全部弄满。匹配的问题，其实说明白了，就是跟队友发生矛盾。比如说抢英雄或者谁坑了这样的问题，都很常见。毕竟玩的人那么多，什么人都有，这很正常。我玩游戏也经常心态崩，也会骂人，所以信誉才一直等级六。但是推荐你们发生口角的时候，建议把那个人给屏蔽了，吵架是没什么必要的，影响游戏体验。演员的话，直接举报，玩好自己就行，不用在意小丑。毕竟自己扣分也是挺烦的。上了王者之后可以打巅峰赛，信誉积分低于100，就不能参加。嘛差不多就是这样，出去跟朋友玩，基本也是打王者，说是维持关系的纽带也不足为过。不过归根结底，这仅仅只是个游戏，不必把输赢看的太过重要。然后祝各位上分大吉吧。,0,0.0062176165803108805,8
15292471,沐屿,2021-03-20,OPPO K1,18064.0,5,自然，有人说太坑，有人说还行，有人会说运气差，有人也会说刚好可以赢。玩得好的，心态不容易崩，玩的差的，在无穷无尽的咆哮中打完一把把游戏。从一开始，这个游戏就吸引了一部分人，到现在好多人卸了又下，下了又卸，在反复间思考着自己究竟该如何。无论如何，在这里，请记住，至少，你所用的那个英雄陪伴了你一段时光，这段时间，或喜或怒，都在不经意间度过。如果你喜欢，请珍惜在里面的一分一秒；如果不喜欢，也请不要浪费所谓宝贵的时间。我想，许多人在里面都会变成自己所不认识的那个陌生人，在与队友交谈时，和对面不顺眼的人开撕时，都会不经意间发现，而在不经意间，你亦会忘怀。感谢陪伴，一年又一年，如今，已三年,-2,0.004145077720207254,10
23875084,心丶晴,2021-03-20,金立GN5005,,1,卡死了，动不动就闪退,0,0.0,2
23874989,泺箐,2021-03-20,vivo X27,16255.0,1,也不用多说，就是游戏环境太影响心情,0,0.0,2
23874667,托马斯旋转劈叉的清洁工,2021-03-20,Vivo Z1i,4974.0,1,王者嘛。。。退游早，皮肤也不买，锚点不锚点和我无关，但这匹配系统是真的。。。后来又看了tx的白皮书后。。。tx的游戏全删了，所有官方号也拉黑加举报了，真不知道那些玩tx游戏人哪来的优越感，像个小丑一样,1,0.0010362694300518134,2
23874624,曦月琉璃,2021-03-20,华为 荣耀30S,8321.0,1,匹配机制太恶心了，凭嘛别人随便演，我拼了命的带线推塔还是带不动，明明我和朋友solo他王者我都能打赢，我弟钻一上星耀被对面打崩了拿的还是个我没咋玩过的我接手后直接超神赢了，我的缺是星耀五零星快掉钻石了。需要操作的英雄一削再削，无脑站撸英雄无脑加强，有操作还错了吗？,2,0.002072538860103627,2
23633815,.,2021-03-20,iPad mini 4,,5,可以说是好玩到爆炸，刚玩这游戏才一个多月就王者了，真的很好玩，但真心希望能把排位机制改一下，真的很难打啊,-1,0.0010362694300518134,10
23874450,嗨嗨,2021-03-20,Vivo V1963A,31180.0,3,王者荣耀怎么说，赢得时候挺爽的，尤其逆风翻盘的时候，但有的队友真的是坑。,1,0.0010362694300518134,6
23874361,安,2021-03-20,,,1,花里胡哨,0,0.0,2
23874360,柠檬不萌￡,2021-03-20,华为SEA-AL10,2.0,1,匹配机制一点都不合理，给你匹配的队友比你菜的不是一点半点。可是你毫无办法，只能卸载了，拜拜,1,0.0010362694300518134,2
23874269,sin,2021-03-20,小米Mi 11,33557.0,1,平衡性一般，人均素质低，低龄用户多且意气用事肆意挂机。退游了，平衡性弄好回来改评,0,0.0,2
23874133,User349810339,2021-03-20,,,5,我觉得可玩性还是很高的,0,0.0,10
23873808,啥华华子,2021-03-20,华为nova 7 5G,,4,也就是无聊的时候跟朋友一起开个黑还是挺不错的,0,0.002072538860103627,8
23873587,三火,2021-03-20,荣耀30 ,22411.0,1,环境已经彻底变成垃圾了,0,0.0,2
23873407,昵称,2021-03-20,Redmi K30 Ultra,,1,你控的住票，但你永远控不住分,0,0.0,2
23873360,顾北,2021-03-20,华为nova 7 5G,,5,好玩好玩好玩,0,0.0,10
23873316,恐龙君,2021-03-20,华为nova,9812.0,3,总之，很一般的游戏，朋友们玩也跟风，但最近这个皮肤锚点太过分了点吧。,0,0.0,6
23873262,QQ用户8931099,2021-03-20,小米MI 9,,1,这辈子都没这么无语过，这游戏什么匹配机制，就永远败方mvp，然后一直输，起码匹配两边实力对等吧，你这匹配机制什么玩意,1,0.0010362694300518134,2
23850146,崽崽,2021-03-19,Vivo V2002A,23516.0,3,很喜欢这个游戏，就是氧金太严重,0,0.0,6
23850142,User38453159,2021-03-19,华为畅享10e,954.0,5,好玩好玩好玩好玩好玩好玩好玩好玩,-1,0.0031088082901554403,10
23850104,小婧睡着了”,2021-03-19,OPPO R15x,,4,更新之后有的英雄技能按不出来画面也没有之前好看了,0,0.0,8
23850103,怀雨,2021-03-19,小米Mi 9 SE,,5,玩了很久了 毕竟可以带妹上分，有时候遇见演员也是很无奈啊，不过综合评价还是不错的，皮肤也不错但是希望锚点可以优化优化。,1,0.0010362694300518134,10
23849825,Lusa,2021-03-19,华为Honor 10,,4,玩的太久了，年龄越来越大了操作意识开始跟不上，排位和巅峰赛也打到了自己能力极限，没办法再找到当初变强的乐趣，朋友们陆续退坑，工作的工作成家的成家，社交的游戏最终变成孤独的游戏，就是时候该告辞了。感谢曾经的陪伴，虽然有时候玩的很气人，但更多的时候也很开心的。算了给个四星吧，想给五星但感觉怪怪的。,3,0.0031088082901554403,8
23849823,jaong_z,2021-03-19,红米Note 8 Pro,50335.0,2,对我来说王者已经没有什么娱乐意义了，只剩下社交了，一个人的时候也没打开过了，毕竟5排和单排是不一样的。皮肤越出越拉胯，特效全是光污染，宁是想让我瞎吗？多久没出新英雄了，还记得吗？出英雄的时候记得别抄别人了，国民级游戏的设计师，连个好玩英雄都想不出来吗？匹配机制也一直没改，但凡不是5排就总得排到几个脑瘫，这谁受得了啊？,58,0.08911917098445596,4
23849714,蓝胖纸,2021-03-19,华为 Nova 5i Pro,41220.0,3,仔细想了一下，玩这个游戏真正的意义是什么？从哪里开始玩的？为什么要玩？第一，自我觉得玩这个游戏真正意义是拉进朋友之间的距离，多一个和朋友相互交流的话题；第二，从s8开始入坑，刚开始玩的时候根本不敢打排位，总是靠人机和娱乐消磨时间，这种情况一直持续到s15，在此期间一直都是黄金，连铂金都没有上去过；后来看到朋友们都开始充分上星耀王者，可以说非常的羡慕，于是开始自己冲分，虽然现在也非常菜，但在玩的过程中也体会到了乐趣。第三，玩他的真正意义只是消磨时间，后来有了朋友玩这款游戏，他就变成了一款联络工具和朋友聚在一起的乐趣。游戏中顺风浪结果被翻盘和逆风二十多人头结果自己队伍翻盘都是家常便饭，看他们喷匹配机制的问题，我想说，如果自己真的很厉害天美还被4个队友坑，那真的是天美的问题，但如果你一个混子类型的玩家被别人带连胜之后输了几局却说匹配机制的，我只能认为罪有应得。最后关于充钱的问题，如果是真心喜欢游戏里的人物建模，皮肤细节与美术造诣，花点钱是应该的，但如果是为了面子和炫耀的资本却说天美贪金的，你也可以不用花这些钱而用技术来证明这些。这些仅代表我个人观点，有不多的地方我向您道歉。,5,0.0051813471502590676,6
23849682,雨季,2021-03-19,,71186.0,5,17991战力马超 巅峰赛2391 被卡分掉到2213 没事我心态好差300战力进国7 努力白费 然后iQOO Pro 一年前的手机居然开全高画质卡顿掉帧 好歹也是855plus处理器 拜托 用点心 体验感越来越差了 ..........,0,0.004145077720207254,10
23849509,微信运动,2021-03-19,红米K20 Pro,59640.0,2,说实话现在我一星都不想给了。一年出八百个传说皮肤，而且一个比一个丑，玩家不反馈还以为玩家都是傻子。消消停停的传统moba得了。非要搞活加一个传送阵。一个版本大改一波，这游戏越来越一言难尽了。,0,0.0,4
23849133,Mystic Faces,2021-03-19,华为荣耀20Pro,85020.0,1,匹配机制对战双方水平明显不均衡，低星王者局基本每局都是压倒性，输赢看运气（自己打的好的情况下）体验不好,0,0.0,2
23848847,手机用户105924048,2021-03-19,,,1,什么时候出2.8全皮肤我就给星,0,0.0,2
23848638,流忆,2021-03-19,小米Mi 11,4884.0,1,不多说，给一星都是情怀了,0,0.0,2
23848626,故心.,2021-03-19,华为 荣耀30S,58505.0,3,说实话，玩了这么长时间，这个匹配机制属实真的ex，有时候好几个主玩一路的碰到一起，有时候打的好碰到贼菜的，有时候连胜之后就连跪 这样真的很烦,0,0.0,6
20581878,江城子,2021-03-19,华为SEA-AL10,,1,王者带给我很多，也夺走很多，但带来的都是无用的，夺走的都是珍贵的,1,0.0010362694300518134,2
23848478,Kai_山,2021-03-19,华为SEA-AL10,,1,就是不喜欢，就一星,0,0.0,2
23848440,pain,2021-03-19,OPPO A9中国版,50553.0,1,脑瘫英雄请把女玩家给去掉谢谢,0,0.0,2
23848405,回归,2021-03-19,小米Redmi K30,,1,匹配机制真的无语，连续三天没给我匹到正常队友,0,0.0,2
23848261,北柒陌人i,2021-03-19,,11598.0,1,我上个赛季卸载的，让我匹配sha逼队友我认了，nmd对面有狗仗人势的混子真是让我气不打一处来，混就混吧，还过来嘲讽你看看你们的优势和你有关系吗？还有英雄bug一个不修，净想着捞钱捞钱，还是捞钱，醒醒吧！,2,0.002072538860103627,2
23848217,二十一个萌妹,2021-03-19,OPPO PDRM00,120001.0,1,为什么不能0星呢?你们游戏的匹配机制就有问题。搞不懂，早点倒闭吧或者来个后起之秀把你取代了。,1,0.0010362694300518134,2
23848186,秦佻。,2021-03-18,小米MI 8,75454.0,2,一星给陪我这么久的朋友，一星给情怀。怎么说也是从17年断断续续玩到现在的游戏，你怎么就越做越掉价。今年限定一个也没买，立绘建模丑到离谱出奇，特效也敷衍掉价。两个手感还不错的设计劝退。劝你好好做游戏吧，隔壁史诗吊打你典藏皮，你家1500+真的不值钱。,1,0.0010362694300518134,4
23848086,拂过苍穹之沙,2021-03-18,OPPO A3中国版,41804.0,1,终于下定决心卸载不玩了。刚开始还能强提精神打，后来卸了下，下了卸，慢慢的最后耐心消磨殆尽。一直觉得王者不会凉，后来警觉原来王者都快凉了。确实挺搞笑的。这游戏有令人很喜欢的地方，但也有令人厌恶的地方，只不过现在厌恶多于喜欢。所以也不想继续恶心自己了。就这样吧，,3,0.0031088082901554403,2
23848073,Qing  weatherin,2021-03-18,OPPO A8,2864.0,5,为什么王者分这么低啊,0,0.0,10
